DD/MM/YYYY HH:MM:SS	light(lux)
25/07/2021 07:07:56	464.442
25/07/2021 07:12:56	300.922
25/07/2021 07:17:56	355.429
25/07/2021 07:22:56	373.598
25/07/2021 07:27:56	382.682
25/07/2021 07:32:56	391.767
25/07/2021 07:37:56	473.526
25/07/2021 07:42:56	555.286
25/07/2021 07:47:56	282.753
25/07/2021 07:52:56	428.104
25/07/2021 07:57:56	546.202
25/07/2021 08:02:56	391.767
25/07/2021 08:07:56	482.611
25/07/2021 08:12:56	310.007
25/07/2021 08:17:56	337.260
25/07/2021 08:22:56	364.513
25/07/2021 08:27:56	319.091
25/07/2021 08:32:56	319.091
25/07/2021 08:37:56	582.540
25/07/2021 08:42:56	691.553
25/07/2021 08:47:56	373.598
25/07/2021 08:52:56	310.007
25/07/2021 08:57:56	364.513
25/07/2021 09:02:56	473.526
25/07/2021 09:07:56	3489.561
25/07/2021 09:12:56	5233.774
25/07/2021 09:17:56	5815.178
25/07/2021 09:22:56	69769.642
25/07/2021 09:27:56	69769.642
25/07/2021 09:32:56	7850.093
25/07/2021 09:37:56	69769.642
25/07/2021 09:42:56	69769.642
25/07/2021 09:47:56	74418.605
25/07/2021 09:52:56	74418.605
25/07/2021 09:57:56	55815.941
25/07/2021 10:02:56	7850.093
25/07/2021 10:07:56	9303.603
25/07/2021 10:12:56	191.909
25/07/2021 10:17:56	205.535
25/07/2021 10:22:56	205.535
25/07/2021 10:27:56	200.993
25/07/2021 10:32:56	200.993
25/07/2021 10:37:56	187.367
25/07/2021 10:42:56	6396.582
25/07/2021 10:47:56	6396.582
25/07/2021 10:52:56	6396.582
25/07/2021 10:57:56	3780.263
25/07/2021 11:02:56	355.429
25/07/2021 11:07:56	63.591
25/07/2021 11:12:56	60.184
25/07/2021 11:17:56	60.184
25/07/2021 11:22:56	52.236
25/07/2021 11:27:56	51.100
25/07/2021 11:32:56	51.100
25/07/2021 11:37:56	51.100
25/07/2021 11:42:56	53.371
25/07/2021 11:47:56	52.236
25/07/2021 11:52:56	52.236
25/07/2021 11:57:56	54.507
25/07/2021 12:02:56	54.507
25/07/2021 12:07:56	53.371
25/07/2021 12:12:56	54.507
25/07/2021 12:17:56	62.456
25/07/2021 12:22:56	518.949
25/07/2021 12:27:56	3489.561
25/07/2021 12:32:56	727.891
25/07/2021 12:37:56	655.215
25/07/2021 12:42:56	691.553
25/07/2021 12:47:56	945.917
25/07/2021 12:52:56	764.229
25/07/2021 12:57:56	909.580
25/07/2021 13:02:56	2908.157
25/07/2021 13:07:56	2908.157
25/07/2021 13:12:56	2908.157
25/07/2021 13:17:56	2762.806
25/07/2021 13:22:56	40.880
25/07/2021 13:27:56	40.880
25/07/2021 13:32:56	40.880
25/07/2021 13:37:56	66.998
25/07/2021 13:42:56	76.082
25/07/2021 13:47:56	70.404
25/07/2021 13:52:56	68.133
25/07/2021 13:57:56	69.269
25/07/2021 14:02:56	76.082
25/07/2021 14:07:56	72.676
25/07/2021 14:12:56	3925.614
25/07/2021 14:17:56	537.118
25/07/2021 14:22:56	546.202
25/07/2021 14:27:56	618.878
25/07/2021 14:32:56	582.540
25/07/2021 14:37:56	582.540
25/07/2021 14:42:56	1745.348
25/07/2021 14:47:56	232.789
25/07/2021 14:52:56	191.909
25/07/2021 14:57:56	655.215
25/07/2021 15:02:56	618.878
25/07/2021 15:07:56	1963.375
25/07/2021 15:12:56	1963.375
25/07/2021 15:17:56	319.091
25/07/2021 15:22:56	210.078
25/07/2021 15:27:56	2254.077
25/07/2021 15:32:56	346.344
25/07/2021 15:37:56	2326.752
25/07/2021 15:42:56	61.320
25/07/2021 15:47:56	836.904
25/07/2021 15:52:56	15117.645
25/07/2021 15:57:56	12792.028
25/07/2021 16:02:56	12792.028
25/07/2021 16:07:56	10466.412
25/07/2021 16:12:56	18606.071
25/07/2021 16:17:56	74418.605
25/07/2021 16:22:56	20931.687
25/07/2021 16:27:56	15117.645
25/07/2021 16:32:56	16280.454
25/07/2021 16:37:56	12792.028
25/07/2021 16:42:56	8722.199
25/07/2021 16:47:56	6105.880
25/07/2021 16:52:56	260.042
25/07/2021 16:57:56	178.282
25/07/2021 17:02:56	32.931
25/07/2021 17:07:56	5233.774
25/07/2021 17:12:56	9303.603
25/07/2021 17:17:56	11629.220
25/07/2021 17:22:56	18606.071
25/07/2021 17:27:56	17443.262
25/07/2021 17:32:56	18606.071
25/07/2021 17:37:56	17443.262
25/07/2021 17:42:56	17443.262
25/07/2021 17:47:56	16280.454
25/07/2021 17:52:56	15117.645
25/07/2021 17:57:56	16280.454
25/07/2021 18:02:56	18606.071
25/07/2021 18:07:56	23257.304
25/07/2021 18:12:56	34885.389
25/07/2021 18:17:56	25582.921
25/07/2021 18:22:56	25582.921
25/07/2021 18:27:56	20931.687
25/07/2021 18:32:56	20931.687
25/07/2021 18:37:56	25582.921
25/07/2021 18:42:56	37211.006
25/07/2021 18:47:56	46513.473
25/07/2021 18:52:56	46513.473
25/07/2021 18:57:56	46513.473
25/07/2021 19:02:56	37211.006
25/07/2021 19:07:56	25582.921
25/07/2021 19:12:56	9303.603
25/07/2021 19:17:56	4652.369
25/07/2021 19:22:56	5233.774
25/07/2021 19:27:56	4943.071
25/07/2021 19:32:56	5233.774
25/07/2021 19:37:56	4216.316
25/07/2021 19:42:56	3634.912
25/07/2021 19:47:56	4361.667
25/07/2021 19:52:56	4070.965
25/07/2021 19:57:56	3344.210
25/07/2021 20:02:56	2617.455
25/07/2021 20:07:56	1745.348
25/07/2021 20:12:56	1236.620
25/07/2021 20:17:56	982.255
25/07/2021 20:22:56	182.824
25/07/2021 20:27:56	126.047
25/07/2021 20:32:56	70.404
25/07/2021 20:37:56	40.880
25/07/2021 20:42:56	22.711
25/07/2021 20:47:56	11.356
25/07/2021 20:52:56	4.542
25/07/2021 20:57:56	2.271
25/07/2021 21:02:56	1.136
25/07/2021 21:07:56	1.136
25/07/2021 21:12:56	1.136
25/07/2021 21:17:56	1.136
25/07/2021 21:22:56	1.136
25/07/2021 21:27:56	1.136
25/07/2021 21:32:56	1.136
25/07/2021 21:37:56	1.136
25/07/2021 21:42:56	1.136
25/07/2021 21:47:56	1.136
25/07/2021 21:52:56	1.136
25/07/2021 21:57:56	1.136
25/07/2021 22:02:56	1.136
25/07/2021 22:07:56	1.136
25/07/2021 22:12:56	1.136
25/07/2021 22:17:56	1.136
25/07/2021 22:22:56	1.136
25/07/2021 22:27:56	1.136
25/07/2021 22:32:56	1.136
25/07/2021 22:37:56	1.136
25/07/2021 22:42:56	1.136
25/07/2021 22:47:56	1.136
25/07/2021 22:52:56	1.136
25/07/2021 22:57:56	1.136
25/07/2021 23:02:56	1.136
25/07/2021 23:07:56	1.136
25/07/2021 23:12:56	1.136
25/07/2021 23:17:56	1.136
25/07/2021 23:22:56	1.136
25/07/2021 23:27:56	1.136
25/07/2021 23:32:56	1.136
25/07/2021 23:37:56	1.136
25/07/2021 23:42:56	1.136
25/07/2021 23:47:56	1.136
25/07/2021 23:52:56	1.136
25/07/2021 23:57:56	1.136
26/07/2021 00:02:56	1.136
26/07/2021 00:07:56	1.136
26/07/2021 00:12:56	1.136
26/07/2021 00:17:56	1.136
26/07/2021 00:22:56	1.136
26/07/2021 00:27:56	1.136
26/07/2021 00:32:56	1.136
26/07/2021 00:37:56	1.136
26/07/2021 00:42:56	1.136
26/07/2021 00:47:56	1.136
26/07/2021 00:52:56	1.136
26/07/2021 00:57:56	1.136
26/07/2021 01:02:56	1.136
26/07/2021 01:07:56	1.136
26/07/2021 01:12:56	1.136
26/07/2021 01:17:56	1.136
26/07/2021 01:22:56	1.136
26/07/2021 01:27:56	1.136
26/07/2021 01:32:56	1.136
26/07/2021 01:37:56	1.136
26/07/2021 01:42:56	1.136
26/07/2021 01:47:56	1.136
26/07/2021 01:52:56	1.136
26/07/2021 01:57:56	1.136
26/07/2021 02:02:56	1.136
26/07/2021 02:07:56	1.136
26/07/2021 02:12:56	1.136
26/07/2021 02:17:56	1.136
26/07/2021 02:22:56	1.136
26/07/2021 02:27:56	1.136
26/07/2021 02:32:56	1.136
26/07/2021 02:37:56	1.136
26/07/2021 02:42:56	1.136
26/07/2021 02:47:56	1.136
26/07/2021 02:52:56	1.136
26/07/2021 02:57:56	1.136
26/07/2021 03:02:56	1.136
26/07/2021 03:07:56	1.136
26/07/2021 03:12:56	1.136
26/07/2021 03:17:56	1.136
26/07/2021 03:22:56	1.136
26/07/2021 03:27:56	1.136
26/07/2021 03:32:56	1.136
26/07/2021 03:37:56	1.136
26/07/2021 03:42:56	1.136
26/07/2021 03:47:56	1.136
26/07/2021 03:52:56	1.136
26/07/2021 03:57:56	1.136
26/07/2021 04:02:56	1.136
26/07/2021 04:07:56	1.136
26/07/2021 04:12:56	1.136
26/07/2021 04:17:56	1.136
26/07/2021 04:22:56	1.136
26/07/2021 04:27:56	1.136
26/07/2021 04:32:56	1.136
26/07/2021 04:37:56	1.136
26/07/2021 04:42:56	1.136
26/07/2021 04:47:56	1.136
26/07/2021 04:52:56	1.136
26/07/2021 04:57:56	1.136
26/07/2021 05:02:56	1.136
26/07/2021 05:07:56	1.136
26/07/2021 05:12:56	1.136
26/07/2021 05:17:56	1.136
26/07/2021 05:22:56	1.136
26/07/2021 05:27:56	1.136
26/07/2021 05:32:56	1.136
26/07/2021 05:37:56	1.136
26/07/2021 05:42:56	1.136
26/07/2021 05:47:56	1.136
26/07/2021 05:52:56	2.271
26/07/2021 05:57:56	3.407
26/07/2021 06:02:56	9.084
26/07/2021 06:07:56	24.982
26/07/2021 06:12:56	56.778
26/07/2021 06:17:56	112.420
26/07/2021 06:22:56	191.909
26/07/2021 06:27:56	278.211
26/07/2021 06:32:56	382.682
26/07/2021 06:37:56	509.864
26/07/2021 06:42:56	618.878
26/07/2021 06:47:56	764.229
26/07/2021 06:52:56	945.917
26/07/2021 06:57:56	1236.620
26/07/2021 07:02:56	1599.997
26/07/2021 07:07:56	3489.561
26/07/2021 07:12:56	41862.239
26/07/2021 07:17:56	46513.473
26/07/2021 07:22:56	41862.239
26/07/2021 07:27:56	60467.174
26/07/2021 07:32:56	60467.174
26/07/2021 07:37:56	60467.174
26/07/2021 07:42:56	55815.941
26/07/2021 07:47:56	55815.941
26/07/2021 07:52:56	46513.473
26/07/2021 07:57:56	20931.687
26/07/2021 08:02:56	9012.901
26/07/2021 08:07:56	9012.901
26/07/2021 08:12:56	10466.412
26/07/2021 08:17:56	46513.473
26/07/2021 08:22:56	74418.605
26/07/2021 08:27:56	74418.605
26/07/2021 08:32:56	6977.986
26/07/2021 08:37:56	5815.178
26/07/2021 08:42:56	5524.476
26/07/2021 08:47:56	60467.174
26/07/2021 08:52:56	65118.408
26/07/2021 08:57:56	55815.941
26/07/2021 09:02:56	17443.262
26/07/2021 09:07:56	8722.199
26/07/2021 09:12:56	11629.220
26/07/2021 09:17:56	8722.199
26/07/2021 09:22:56	9303.603
26/07/2021 09:27:56	8722.199
26/07/2021 09:32:56	9012.901
26/07/2021 09:37:56	25582.921
26/07/2021 09:42:56	55815.941
26/07/2021 09:47:56	65118.408
26/07/2021 09:52:56	8140.795
26/07/2021 09:57:56	8722.199
26/07/2021 10:02:56	74418.605
26/07/2021 10:07:56	30234.155
26/07/2021 10:12:56	74418.605
26/07/2021 10:17:56	69769.642
26/07/2021 10:22:56	65118.408
26/07/2021 10:27:56	32559.772
26/07/2021 10:32:56	60467.174
26/07/2021 10:37:56	16280.454
26/07/2021 10:42:56	15117.645
26/07/2021 10:47:56	13954.837
26/07/2021 10:52:56	10466.412
26/07/2021 10:57:56	8431.497
26/07/2021 11:02:56	6977.986
26/07/2021 11:07:56	5233.774
26/07/2021 11:12:56	4361.667
26/07/2021 11:17:56	4070.965
26/07/2021 11:22:56	164.655
26/07/2021 11:27:56	873.242
26/07/2021 11:32:56	103.336
26/07/2021 11:37:56	137.402
26/07/2021 11:42:56	6687.284
26/07/2021 11:47:56	74418.605
26/07/2021 11:52:56	74418.605
26/07/2021 11:57:56	74418.605
26/07/2021 12:02:56	27908.538
26/07/2021 12:07:56	74418.605
26/07/2021 12:12:56	23257.304
26/07/2021 12:17:56	18606.071
26/07/2021 12:22:56	12792.028
26/07/2021 12:27:56	18606.071
26/07/2021 12:32:56	30234.155
26/07/2021 12:37:56	74418.605
26/07/2021 12:42:56	74418.605
26/07/2021 12:47:56	74418.605
26/07/2021 12:52:56	74418.605
26/07/2021 12:57:56	74418.605
26/07/2021 13:02:56	74418.605
26/07/2021 13:07:56	74418.605
26/07/2021 13:12:56	41862.239
26/07/2021 13:17:56	46513.473
26/07/2021 13:22:56	74418.605
26/07/2021 13:27:56	30234.155
26/07/2021 13:32:56	30234.155
26/07/2021 13:37:56	30234.155
26/07/2021 13:42:56	25582.921
26/07/2021 13:47:56	41862.239
26/07/2021 13:52:56	74418.605
26/07/2021 13:57:56	37211.006
26/07/2021 14:02:56	34885.389
26/07/2021 14:07:56	37211.006
26/07/2021 14:12:56	25582.921
26/07/2021 14:17:56	74418.605
26/07/2021 14:22:56	74418.605
26/07/2021 14:27:56	74418.605
26/07/2021 14:32:56	74418.605
26/07/2021 14:37:56	65118.408
26/07/2021 14:42:56	74418.605
26/07/2021 14:47:56	74418.605
26/07/2021 14:52:56	74418.605
26/07/2021 14:57:56	74418.605
26/07/2021 15:02:56	74418.605
26/07/2021 15:07:56	37211.006
26/07/2021 15:12:56	74418.605
26/07/2021 15:17:56	74418.605
26/07/2021 15:22:56	20931.687
26/07/2021 15:27:56	55815.941
26/07/2021 15:32:56	69769.642
26/07/2021 15:37:56	74418.605
26/07/2021 15:42:56	74418.605
26/07/2021 15:47:56	74418.605
26/07/2021 15:52:56	69769.642
26/07/2021 15:57:56	13954.837
26/07/2021 16:02:56	13954.837
26/07/2021 16:07:56	9303.603
26/07/2021 16:12:56	10466.412
26/07/2021 16:17:56	9303.603
26/07/2021 16:22:56	8140.795
26/07/2021 16:27:56	7268.688
26/07/2021 16:32:56	7850.093
26/07/2021 16:37:56	8140.795
26/07/2021 16:42:56	12792.028
26/07/2021 16:47:56	11629.220
26/07/2021 16:52:56	65118.408
26/07/2021 16:57:56	69769.642
26/07/2021 17:02:56	13954.837
26/07/2021 17:07:56	15117.645
26/07/2021 17:12:56	7850.093
26/07/2021 17:17:56	3344.210
26/07/2021 17:22:56	2908.157
26/07/2021 17:27:56	2108.726
26/07/2021 17:32:56	1163.944
26/07/2021 17:37:56	873.242
26/07/2021 17:42:56	873.242
26/07/2021 17:47:56	555.286
26/07/2021 17:52:56	291.838
26/07/2021 17:57:56	364.513
26/07/2021 18:02:56	364.513
26/07/2021 18:07:56	300.922
26/07/2021 18:12:56	250.958
26/07/2021 18:17:56	160.113
26/07/2021 18:22:56	128.318
26/07/2021 18:27:56	110.149
26/07/2021 18:32:56	96.522
26/07/2021 18:37:56	87.438
26/07/2021 18:42:56	96.522
26/07/2021 18:47:56	105.607
26/07/2021 18:52:56	123.776
26/07/2021 18:57:56	126.047
26/07/2021 19:02:56	135.131
26/07/2021 19:07:56	137.402
26/07/2021 19:12:56	130.589
26/07/2021 19:17:56	141.944
26/07/2021 19:22:56	155.571
26/07/2021 19:27:56	178.282
26/07/2021 19:32:56	187.367
26/07/2021 19:37:56	187.367
26/07/2021 19:42:56	205.535
26/07/2021 19:47:56	196.451
26/07/2021 19:52:56	169.198
26/07/2021 19:57:56	114.691
26/07/2021 20:02:56	101.064
26/07/2021 20:07:56	85.167
26/07/2021 20:12:56	57.913
26/07/2021 20:17:56	39.744
26/07/2021 20:22:56	21.576
26/07/2021 20:27:56	10.220
26/07/2021 20:32:56	6.813
26/07/2021 20:37:56	5.678
26/07/2021 20:42:56	2.271
26/07/2021 20:47:56	1.136
26/07/2021 20:52:56	1.136
26/07/2021 20:57:56	1.136
26/07/2021 21:02:56	1.136
26/07/2021 21:07:56	1.136
26/07/2021 21:12:56	1.136
26/07/2021 21:17:56	1.136
26/07/2021 21:22:56	1.136
26/07/2021 21:27:56	1.136
26/07/2021 21:32:56	1.136
26/07/2021 21:37:56	1.136
26/07/2021 21:42:56	1.136
26/07/2021 21:47:56	1.136
26/07/2021 21:52:56	1.136
26/07/2021 21:57:56	1.136
26/07/2021 22:02:56	1.136
26/07/2021 22:07:56	1.136
26/07/2021 22:12:56	1.136
26/07/2021 22:17:56	1.136
26/07/2021 22:22:56	1.136
26/07/2021 22:27:56	1.136
26/07/2021 22:32:56	1.136
26/07/2021 22:37:56	1.136
26/07/2021 22:42:56	1.136
26/07/2021 22:47:56	1.136
26/07/2021 22:52:56	1.136
26/07/2021 22:57:56	1.136
26/07/2021 23:02:56	1.136
26/07/2021 23:07:56	1.136
26/07/2021 23:12:56	1.136
26/07/2021 23:17:56	1.136
26/07/2021 23:22:56	1.136
26/07/2021 23:27:56	1.136
26/07/2021 23:32:56	1.136
26/07/2021 23:37:56	1.136
26/07/2021 23:42:56	1.136
26/07/2021 23:47:56	1.136
26/07/2021 23:52:56	1.136
26/07/2021 23:57:56	1.136
27/07/2021 00:02:56	1.136
27/07/2021 00:07:56	1.136
27/07/2021 00:12:56	1.136
27/07/2021 00:17:56	1.136
27/07/2021 00:22:56	1.136
27/07/2021 00:27:56	1.136
27/07/2021 00:32:56	1.136
27/07/2021 00:37:56	1.136
27/07/2021 00:42:56	1.136
27/07/2021 00:47:56	1.136
27/07/2021 00:52:56	1.136
27/07/2021 00:57:56	1.136
27/07/2021 01:02:56	1.136
27/07/2021 01:07:56	1.136
27/07/2021 01:12:56	1.136
27/07/2021 01:17:56	1.136
27/07/2021 01:22:56	1.136
27/07/2021 01:27:56	1.136
27/07/2021 01:32:56	1.136
27/07/2021 01:37:56	1.136
27/07/2021 01:42:56	1.136
27/07/2021 01:47:56	1.136
27/07/2021 01:52:56	1.136
27/07/2021 01:57:56	1.136
27/07/2021 02:02:56	1.136
27/07/2021 02:07:56	1.136
27/07/2021 02:12:56	1.136
27/07/2021 02:17:56	1.136
27/07/2021 02:22:56	1.136
27/07/2021 02:27:56	1.136
27/07/2021 02:32:56	1.136
27/07/2021 02:37:56	1.136
27/07/2021 02:42:56	1.136
27/07/2021 02:47:56	1.136
27/07/2021 02:52:56	1.136
27/07/2021 02:57:56	1.136
27/07/2021 03:02:56	1.136
27/07/2021 03:07:56	1.136
27/07/2021 03:12:56	1.136
27/07/2021 03:17:56	1.136
27/07/2021 03:22:56	1.136
27/07/2021 03:27:56	1.136
27/07/2021 03:32:56	1.136
27/07/2021 03:37:56	1.136
27/07/2021 03:42:56	1.136
27/07/2021 03:47:56	1.136
27/07/2021 03:52:56	1.136
27/07/2021 03:57:56	1.136
27/07/2021 04:02:56	1.136
27/07/2021 04:07:56	1.136
27/07/2021 04:12:56	1.136
27/07/2021 04:17:56	1.136
27/07/2021 04:22:56	1.136
27/07/2021 04:27:56	1.136
27/07/2021 04:32:56	1.136
27/07/2021 04:37:56	1.136
27/07/2021 04:42:56	1.136
27/07/2021 04:47:56	1.136
27/07/2021 04:52:56	1.136
27/07/2021 04:57:56	1.136
27/07/2021 05:02:56	1.136
27/07/2021 05:07:56	1.136
27/07/2021 05:12:56	1.136
27/07/2021 05:17:56	1.136
27/07/2021 05:22:56	1.136
27/07/2021 05:27:56	1.136
27/07/2021 05:32:56	1.136
27/07/2021 05:37:56	1.136
27/07/2021 05:42:56	1.136
27/07/2021 05:47:56	1.136
27/07/2021 05:52:56	2.271
27/07/2021 05:57:56	5.678
27/07/2021 06:02:56	13.627
27/07/2021 06:07:56	30.660
27/07/2021 06:12:56	59.049
27/07/2021 06:17:56	103.336
27/07/2021 06:22:56	164.655
27/07/2021 06:27:56	237.331
27/07/2021 06:32:56	328.175
27/07/2021 06:37:56	419.020
27/07/2021 06:42:56	582.540
27/07/2021 06:47:56	655.215
27/07/2021 06:52:56	800.566
27/07/2021 06:57:56	873.242
27/07/2021 07:02:56	982.255
27/07/2021 07:07:56	1745.348
27/07/2021 07:12:56	2036.050
27/07/2021 07:17:56	2326.752
27/07/2021 07:22:56	2326.752
27/07/2021 07:27:56	1818.024
27/07/2021 07:32:56	1963.375
27/07/2021 07:37:56	1818.024
27/07/2021 07:42:56	909.580
27/07/2021 07:47:56	1127.606
27/07/2021 07:52:56	1091.268
27/07/2021 07:57:56	1091.268
27/07/2021 08:02:56	1091.268
27/07/2021 08:07:56	1236.620
27/07/2021 08:12:56	5524.476
27/07/2021 08:17:56	4943.071
27/07/2021 08:22:56	8140.795
27/07/2021 08:27:56	4943.071
27/07/2021 08:32:56	3634.912
27/07/2021 08:37:56	4507.018
27/07/2021 08:42:56	6105.880
27/07/2021 08:47:56	6105.880
27/07/2021 08:52:56	5815.178
27/07/2021 08:57:56	3780.263
27/07/2021 09:02:56	3780.263
27/07/2021 09:07:56	4070.965
27/07/2021 09:12:56	5815.178
27/07/2021 09:17:56	5815.178
27/07/2021 09:22:56	5815.178
27/07/2021 09:27:56	8722.199
27/07/2021 09:32:56	6977.986
27/07/2021 09:37:56	6977.986
27/07/2021 09:42:56	6396.582
27/07/2021 09:47:56	11629.220
27/07/2021 09:52:56	11629.220
27/07/2021 09:57:56	15117.645
27/07/2021 10:02:56	16280.454
27/07/2021 10:07:56	16280.454
27/07/2021 10:12:56	20931.687
27/07/2021 10:17:56	37211.006
27/07/2021 10:22:56	51164.707
27/07/2021 10:27:56	74418.605
27/07/2021 10:32:56	74418.605
27/07/2021 10:37:56	74418.605
27/07/2021 10:42:56	74418.605
27/07/2021 10:47:56	69769.642
27/07/2021 10:52:56	60467.174
27/07/2021 10:57:56	74418.605
27/07/2021 11:02:56	74418.605
27/07/2021 11:07:56	46513.473
27/07/2021 11:12:56	41862.239
27/07/2021 11:17:56	27908.538
27/07/2021 11:22:56	23257.304
27/07/2021 11:27:56	16280.454
27/07/2021 11:32:56	15117.645
27/07/2021 11:37:56	12792.028
27/07/2021 11:42:56	9303.603
27/07/2021 11:47:56	7559.390
27/07/2021 11:52:56	7559.390
27/07/2021 11:57:56	1454.646
27/07/2021 12:02:56	1163.944
27/07/2021 12:07:56	1309.295
27/07/2021 12:12:56	1309.295
27/07/2021 12:17:56	2036.050
27/07/2021 12:22:56	2762.806
27/07/2021 12:27:56	2908.157
27/07/2021 12:32:56	3634.912
27/07/2021 12:37:56	4216.316
27/07/2021 12:42:56	4507.018
27/07/2021 12:47:56	4070.965
27/07/2021 12:52:56	3053.508
27/07/2021 12:57:56	2108.726
27/07/2021 13:02:56	2762.806
27/07/2021 13:07:56	34885.389
27/07/2021 13:12:56	6396.582
27/07/2021 13:17:56	4652.369
27/07/2021 13:22:56	74418.605
27/07/2021 13:27:56	74418.605
27/07/2021 13:32:56	17443.262
27/07/2021 13:37:56	30234.155
27/07/2021 13:42:56	74418.605
27/07/2021 13:47:56	74418.605
27/07/2021 13:52:56	27908.538
27/07/2021 13:57:56	74418.605
27/07/2021 14:02:56	23257.304
27/07/2021 14:07:56	20931.687
27/07/2021 14:12:56	27908.538
27/07/2021 14:17:56	32559.772
27/07/2021 14:22:56	69769.642
27/07/2021 14:27:56	74418.605
27/07/2021 14:32:56	74418.605
27/07/2021 14:37:56	23257.304
27/07/2021 14:42:56	25582.921
27/07/2021 14:47:56	74418.605
27/07/2021 14:52:56	74418.605
27/07/2021 14:57:56	32559.772
27/07/2021 15:02:56	74418.605
27/07/2021 15:07:56	25582.921
27/07/2021 15:12:56	23257.304
27/07/2021 15:17:56	74418.605
27/07/2021 15:22:56	74418.605
27/07/2021 15:27:56	51164.707
27/07/2021 15:32:56	65118.408
27/07/2021 15:37:56	27908.538
27/07/2021 15:42:56	20931.687
27/07/2021 15:47:56	18606.071
27/07/2021 15:52:56	18606.071
27/07/2021 15:57:56	37211.006
27/07/2021 16:02:56	37211.006
27/07/2021 16:07:56	27908.538
27/07/2021 16:12:56	23257.304
27/07/2021 16:17:56	20931.687
27/07/2021 16:22:56	18606.071
27/07/2021 16:27:56	17443.262
27/07/2021 16:32:56	23257.304
27/07/2021 16:37:56	74418.605
27/07/2021 16:42:56	74418.605
27/07/2021 16:47:56	74418.605
27/07/2021 16:52:56	25582.921
27/07/2021 16:57:56	74418.605
27/07/2021 17:02:56	20931.687
27/07/2021 17:07:56	20931.687
27/07/2021 17:12:56	69769.642
27/07/2021 17:17:56	69769.642
27/07/2021 17:22:56	74418.605
27/07/2021 17:27:56	74418.605
27/07/2021 17:32:56	55815.941
27/07/2021 17:37:56	46513.473
27/07/2021 17:42:56	41862.239
27/07/2021 17:47:56	46513.473
27/07/2021 17:52:56	46513.473
27/07/2021 17:57:56	41862.239
27/07/2021 18:02:56	34885.389
27/07/2021 18:07:56	69769.642
27/07/2021 18:12:56	69769.642
27/07/2021 18:17:56	74418.605
27/07/2021 18:22:56	30234.155
27/07/2021 18:27:56	23257.304
27/07/2021 18:32:56	15117.645
27/07/2021 18:37:56	18606.071
27/07/2021 18:42:56	17443.262
27/07/2021 18:47:56	18606.071
27/07/2021 18:52:56	17443.262
27/07/2021 18:57:56	17443.262
27/07/2021 19:02:56	16280.454
27/07/2021 19:07:56	4361.667
27/07/2021 19:12:56	4652.369
27/07/2021 19:17:56	39.744
27/07/2021 19:22:56	4.542
27/07/2021 19:27:56	2.271
27/07/2021 19:32:56	3.407
27/07/2021 19:37:56	2.271
27/07/2021 19:42:56	2.271
27/07/2021 19:47:56	1.136
27/07/2021 19:52:56	2.271
27/07/2021 19:57:56	2.271
27/07/2021 20:02:56	1.136
27/07/2021 20:07:56	1.136
27/07/2021 20:12:56	1.136
27/07/2021 20:17:56	1.136
27/07/2021 20:22:56	1.136
27/07/2021 20:27:56	1.136
27/07/2021 20:32:56	1.136
27/07/2021 20:37:56	1.136
27/07/2021 20:42:56	1.136
27/07/2021 20:47:56	1.136
27/07/2021 20:52:56	1.136
27/07/2021 20:57:56	1.136
27/07/2021 21:02:56	1.136
27/07/2021 21:07:56	1.136
27/07/2021 21:12:56	1.136
27/07/2021 21:17:56	1.136
27/07/2021 21:22:56	1.136
27/07/2021 21:27:56	1.136
27/07/2021 21:32:56	1.136
27/07/2021 21:37:56	1.136
27/07/2021 21:42:56	1.136
27/07/2021 21:47:56	1.136
27/07/2021 21:52:56	1.136
27/07/2021 21:57:56	1.136
27/07/2021 22:02:56	1.136
27/07/2021 22:07:56	1.136
27/07/2021 22:12:56	1.136
27/07/2021 22:17:56	1.136
27/07/2021 22:22:56	1.136
27/07/2021 22:27:56	1.136
27/07/2021 22:32:56	1.136
27/07/2021 22:37:56	1.136
27/07/2021 22:42:56	1.136
27/07/2021 22:47:56	1.136
27/07/2021 22:52:56	1.136
27/07/2021 22:57:56	1.136
27/07/2021 23:02:56	1.136
27/07/2021 23:07:56	1.136
27/07/2021 23:12:56	1.136
27/07/2021 23:17:56	1.136
27/07/2021 23:22:56	1.136
27/07/2021 23:27:56	1.136
27/07/2021 23:32:56	1.136
27/07/2021 23:37:56	1.136
27/07/2021 23:42:56	1.136
27/07/2021 23:47:56	1.136
27/07/2021 23:52:56	1.136
27/07/2021 23:57:56	1.136
28/07/2021 00:02:56	1.136
28/07/2021 00:07:56	1.136
28/07/2021 00:12:56	1.136
28/07/2021 00:17:56	1.136
28/07/2021 00:22:56	1.136
28/07/2021 00:27:56	1.136
28/07/2021 00:32:56	1.136
28/07/2021 00:37:56	1.136
28/07/2021 00:42:56	1.136
28/07/2021 00:47:56	1.136
28/07/2021 00:52:56	1.136
28/07/2021 00:57:56	1.136
28/07/2021 01:02:56	1.136
28/07/2021 01:07:56	1.136
28/07/2021 01:12:56	1.136
28/07/2021 01:17:56	1.136
28/07/2021 01:22:56	1.136
28/07/2021 01:27:56	1.136
28/07/2021 01:32:56	1.136
28/07/2021 01:37:56	1.136
28/07/2021 01:42:56	1.136
28/07/2021 01:47:56	1.136
